 Fiesta,2018,9997,20507,64.2
 Fiesta,2014,9697,27864,47.9
 Focus,2017,10497,19686,61.4
 Focus,2017,9774,26437,61.4
 Fiesta,2017,8997,7987,54.3
 Focus,2017,10990,9667,61.4
 Fiesta,2018,9690,11667,64.2
 Fiesta,2018,9997,15683,64.2
 Kuga,2017,17950,17689,64.2
 Focus,2018,18250,20132,41.5
 Fiesta,2018,10490,8256,65.7
 Fiesta,2018,9690,14562,64.2
 Fiesta,2018,10190,19686,65.7
 Fiesta,2018,10290,10845,64.2
 Fiesta,2018,10997,7689,64.2
 Focus,2018,10950,20191,61.4
 Fiesta,2018,9890,16390,64.2
 Focus,2018,13497,17804,57.7
 Kuga,2018,15737,35831,64.2
 B-MAX,2017,8890,16803,56.5
 Fiesta,2017,9697,18250,64.2
 Fiesta,2018,10990,13474,65.7
 Focus,2018,14650,3943,57.7
 Focus,2018,11997,7269,61.4
 Fiesta,2018,9890,10109,64.2
 Focus,2018,13490,13842,57.7
 Focus,2018,14497,7255,57.7
 Fiesta,2016,8750,16421,65.7
 Fiesta,2017,11390,18331,54.3
 Focus,2017,10390,16122,60.1
 Fiesta,2017,10697,13130,65.7
 Focus,2017,10997,8915,61.4
 Focus,2016,9997,30085,74.3
 Fiesta,2018,10497,5786,64.2
 Focus,2018,11990,21567,57.7
 EcoSport,2018,14690,10816,54.3
 Fiesta,2015,6997,30901,54.3
 Fiesta,2018,11997,8159,65.7
 EcoSport,2018,12390,6369,54.3
 Fiesta,2018,10997,10956,65.7
 Focus,2018,12497,24396,57.7
 Fiesta,2017,8490,30178,64.2
 Fiesta,2018,14497,16601,60.1
 Kuga,2017,16497,17407,64.2
 Focus,2017,10981,25782,60.1
 Focus,2017,10690,6321,61.4
 Focus,2017,8690,70143,74.3
 Fiesta,2018,9697,6327,64.2
 Focus,2018,13797,15230,57.7
 EcoSport,2015,8997,28985,44.8
 Fiesta,2018,12850,6127,62.8
 Focus,2018,14541,5050,57.7
 Fiesta,2018,9790,20146,65.7
 Kuga,2018,17997,16284,54.3
 Fiesta,2018,15990,7874,40.3
 Fiesta,2017,8750,5262,54.3
 Focus,2017,10997,18676,60.1
 Focus,2017,15490,17988,41.5
 Focus,2017,11390,19419,60.1
 Focus,2017,9997,29942,61.4
 Fiesta,2017,8497,5806,54.3
 Fiesta,2018,10697,9823,64.2
 Fiesta,2018,9890,12875,64.2
 Focus,2018,11490,14991,60.1
 Kuga,2018,16997,7654,45.6
 Fiesta,2018,11820,6732,58.9
 Fiesta,2018,10497,14455,64.2
 Fiesta,2017,9350,17027,64.2
 Focus,2017,16690,24692,41.5
 Fiesta,2017,9661,10864,64.2
 Focus,2017,11841,17434,60.1
 Focus,2017,10497,33274,60.1
 Fiesta,2017,8750,10458,64.2
 Mondeo,2017,18290,9641,56.5
 Focus,2016,23997,28170,36.7
 Focus,2017,27497,1973,36.7
 Kuga,2017,14490,17957,60.1
 B-MAX,2013,6890,20881,70.6
 Focus,2019,17981,3892,80.7
 Fiesta,2018,11350,12981,65.7
 Galaxy,2018,18741,8878,52.3
 Kuga,2017,13900,22139,64.2
 Focus,2017,10997,6348,61.4
 Focus,2018,16990,8348,60.1
 Fiesta,2017,8697,20518,54.3
 Fiesta,2017,10997,12425,62.8
 Focus,2018,12497,13589,60.1
 Fiesta,2018,11997,10131,65.7
 EcoSport,2018,13841,9398,54.3
 Fiesta,2018,10497,9615,64.2
 Focus,2018,20990,7122,41.5
 Focus,2018,16750,10561,60.1
 Focus,2018,14497,18608,58.9
 Ka+,2017,6789,27914,57.7
 Fiesta,2014,7700,28882,47.9
 Fiesta,2017,8997,9965,54.3
 Kuga,2017,15997,19744,60.1
 Focus,2018,13497,13588,57.7
 Focus,2018,11997,11502,61.4
 Fiesta,2015,6997,37090,65.7
 Fiesta,2017,8997,17616,54.3
 Kuga,2017,17497,13416,60.1
 Fiesta,2017,7997,31803,54.3
 Fiesta,2017,8497,14487,54.3
 EcoSport,2018,12997,14868,54.3
 C-MAX,2019,12950,13807,56.5
 Fiesta,2015,8700,23459,47.9
 Kuga,2018,17800,33421,54.3
 B-MAX,2013,5700,66449,57.7
 Fiesta,2014,6200,49939,78.5
 Kuga,2017,16750,17035,54.3
 Mondeo,2015,8973,54803,68.9
 Fiesta,2016,12995,2874,57.7
 Focus,2018,17750,9836,67.3
 EcoSport,2017,10250,14554,53.3
 EcoSport,2014,8000,16323,61.4
 Focus,2018,11500,8286,60.1
 EcoSport,2017,9500,31691,53.3
 Kuga,2017,14500,25951,60.1
 EcoSport,2019,16000,7684,51.4
 Fiesta,2018,10000,12490,64.2
 Fiesta,2019,12500,3685,56.5
 Fiesta,2019,11000,7775,55.4
 Fiesta,2017,8690,17932,54.3
 Fiesta,2018,9997,7469,64.2
 Fiesta,2018,9997,15464,64.2
 Focus,2017,9997,34606,60.1
 Fiesta,2017,7997,27838,54.3
 Focus,2017,10997,18980,61.4
 Focus,2017,10797,16546,61.4
 Ka+,2017,7997,24427,57.7
 Kuga,2017,13997,28930,64.2
 Fiesta,2018,12000,11201,58.9
 Fiesta,2018,11500,36775,65.7
 Ka+,2017,7500,18055,57.7
 Focus,2018,14000,15983,67.3
 EcoSport,2017,10000,10133,52.3
 Ka+,2018,7500,13647,57.7
 Kuga,2017,16000,26931,54.3
 Kuga,2019,21000,10889,45.6
 EcoSport,2018,13500,10654,54.3
 S-MAX,2016,16000,16030,56.5
 Kuga,2016,14000,34986,54.3
 Ka+,2018,8000,9193,57.7
 Focus,2014,7000,25462,67.3
 Fiesta,2018,10500,18459,65.7
 Fiesta,2018,10000,13547,65.7
 Fiesta,2016,8500,42195,62.8
 Fiesta,2019,14500,6659,58.9
 Fiesta,2019,14500,5650,58.9
 Focus,2017,16000,17000,41.5
 C-MAX,2016,9500,21065,64.2
 EcoSport,2019,14500,15500,53.3
 Kuga,2018,16500,6000,64.2
 EcoSport,2017,10200,21114,53.3
 EcoSport,2014,8500,19671,53.3
 Fiesta,2017,9400,26000,64.2
 Fiesta,2013,8800,62000,47.9
 C-MAX,2013,6250,72937,61.4
 Kuga,2016,15500,32600,54.3
 Focus,2015,8465,43450,44.8
 Fiesta,2014,5465,41638,54.3
 Fiesta,2018,11300,9601,65.7
 Fiesta,2014,7600,27741,65.7
 Fiesta,2017,9200,12759,54.3
 Focus,2018,13620,12180,57.7
 Fiesta,2016,9000,12944,54.3
 Focus,2018,16800,19388,60.1
 EcoSport,2018,14750,16197,54.3
 Fiesta,2018,10400,10978,65.7
 Focus,2018,14500,10755,57.7
 Ka+,2018,8750,10388,57.7
 Fiesta,2013,6500,38609,65.7
 Focus,2018,13500,21825,74.3
 Focus,2018,13750,7565,74.3
 Fiesta,2013,7000,13969,54.3
 EcoSport,2017,10650,24178,52.3
 Kuga,2017,15500,19027,64.2
 Fiesta,2013,5600,63884,54.3
 Grand C-MAX,2016,11500,12548,64.2
 Fiesta,2020,19718,10,55.4
 Focus,2018,15500,7917,58.9
 Fiesta,2017,9310,16235,65.7
 Ka+,2018,9000,9000,47.9
 EcoSport,2017,10000,33375,64.2
 Kuga,2019,26000,1378,42.2
 EcoSport,2019,16100,3207,53.3
 Focus,2019,18000,8985,60.1
 Fiesta,2019,18000,1265,48.7
 Fiesta,2016,8800,25587,65.7
 Focus,2017,11700,26807,60.1
 Fiesta,2018,11200,17138,65.7
 Fiesta,2017,7860,24293,54.3
 Fiesta,2015,7160,43441,88.3
 Focus,2015,14465,31322,41.5
 Fiesta,2016,10497,9920,78.5
 Fiesta,2015,5999,30540,54.3
 EcoSport,2016,8999,11800,53.3
 Fiesta,2013,7710,27320,65.7
 Focus,2014,7695,51986,67.3
 Fiesta,2018,11000,28573,56.5
 Fiesta,2015,8495,30007,62.8
 Fiesta,2016,9190,19424,57.7
 Focus,2016,8830,33980,74.3
 Focus,2017,8500,26546,61.4
 Fiesta,2018,11300,35407,54.3
 Fiesta,2018,12000,29620,65.7
 Fiesta,2018,13500,4213,54.3
 Kuga,2014,9000,39187,60.1
 Edge,2017,20000,13826,48.7
 Kuga,2015,9000,45394,60.1
 Fiesta,2018,9000,22496,64.2
 Fiesta,2017,11298,16364,65.7
 Fiesta,2017,10998,14565,65.7
 C-MAX,2017,9798,24842,55.4
 Focus,2017,11498,22876,74.3
 Fiesta,2017,8998,24625,65.7
 Fiesta,2013,6298,33762,54.3
 Focus,2016,8398,31221,61.4
 Galaxy,2017,17995,40782,52.3
 Kuga,2017,17495,5040,38.2
 Focus,2017,9795,31100,51.4
 Fiesta,2017,8797,17953,54.3
 Fiesta,2016,8690,15990,65.7
 Focus,2017,9990,14205,60.1
 Focus,2017,12997,9612,57.7
 Fiesta,2017,10971,10388,65.7
 Fiesta,2017,9350,19367,64.2
 Focus,2017,18690,16967,41.5
 Fiesta,2019,16690,6760,40.3
 Focus,2018,16750,10567,60.1
 Mondeo,2015,12941,10599,48.7
 Fiesta,2018,9490,18516,64.2
 Focus,2018,11890,19097,60.1
 Focus,2017,10497,27489,61.4
 Fiesta,2018,12995,12267,65.7
 Focus,2018,11980,13864,60.1
 Fiesta,2013,7980,37576,47.9
 Kuga,2017,19998,18471,54.3
 Focus,2019,16998,16410,60.1
 Focus,2018,13998,9303,57.7
 Focus,2019,19898,4166,64.2
 Kuga,2017,15498,23763,54.3
 Focus,2018,21798,3774,41.5
 Fiesta,2019,13998,11689,58.9
 Focus,2017,10998,24014,74.3
 Fiesta,2013,7298,24950,47.9
 Mondeo,2017,11998,44456,65.7
 Focus,2019,14798,18443,58.9
 Focus,2017,10890,22158,60.1
 Focus,2013,6790,37002,58.9
 Focus,2016,9890,20058,74.3
 Ka+,2018,7797,13000,57.7
 S-MAX,2017,15990,28115,56.5
 Focus,2019,16997,6837,60.1
 Focus,2018,16997,8954,60.1
 Fiesta,2015,6995,30381,54.3
 Ka+,2018,6995,10529,57.7
 Kuga,2017,14998,44106,60.1
 Kuga,2017,17298,8245,38.2
 Kuga,2018,16998,19409,54.3
 Kuga,2019,17498,7669,34.4
 Focus,2017,10998,49742,74.3
 Focus,2016,9470,40519,74.3
 Kuga,2014,10298,35210,42.8
 Fiesta,2016,9998,27154,62.8
 Fiesta,2017,8998,10602,54.3
 EcoSport,2017,10498,36562,52.3
 Focus,2016,10995,25325,60.1
 Fiesta,2018,7995,54400,64.2
 Fiesta,2018,10000,8236,64.2
 B-MAX,2017,10500,14552,47.1
 Focus,2016,14500,35000,41.5
 B-MAX,2014,7795,21050,44.1
 B-MAX,2017,9998,6997,47.1
 Grand C-MAX,2017,11498,15371,54.3
 Focus,2018,14990,4215,58.9
 Ka+,2016,7995,13057,57.7
 Focus,2016,11280,10492,60.1
 EcoSport,2016,9495,26638,44.8
 Fiesta,2017,8995,34242,65.7
 B-MAX,2013,6495,45159,47.1
 EcoSport,2015,8845,21426,44.8
 B-MAX,2017,10995,12245,56.5
 B-MAX,2015,8495,41204,57.7
 Fiesta,2015,8995,16130,65.7
 Focus,2018,16998,8488,70.6
 C-MAX,2016,9998,15335,58.9
 Grand C-MAX,2015,9998,25969,64.2
 Fiesta,2018,10498,6188,55.4
 C-MAX,2017,11498,11005,44.1
 Focus,2018,13498,11206,57.7
 Fiesta,2017,10498,3545,57.7
 Fiesta,2015,6998,11052,54.3
 Fiesta,2016,9798,23271,62.8
 Fiesta,2016,10498,22517,65.7
 Fiesta,2018,9990,6487,64.2
 Fiesta,2018,10750,14919,65.7
 Fiesta,2018,10497,14220,64.2
 Focus,2018,13341,14064,57.7
 Focus,2018,12997,7888,60.1
 Fiesta,2017,10650,9813,65.7
 Kuga,2017,13990,27678,60.1
 Fiesta,2017,9997,17855,64.2
 Focus,2017,10490,28310,60.1
 Kuga,2017,14490,14210,64.2
 Focus,2015,8998,25199,74.3
 Kuga,2019,17998,6514,45.6
 Focus,2015,10298,12511,51.4
 Focus,2016,9599,25625,74.3
 Fiesta,2017,10898,14523,62.8
 Fiesta,2014,6797,63000,62.8
 Focus,2017,10797,20967,60.1
 Focus,2018,13997,8005,57.7
 Fiesta,2017,10397,18558,65.7
 EcoSport,2019,14390,3381,53.3
 Fiesta,2018,9997,25318,65.7
 Focus,2018,13497,12565,57.7
 Focus,2017,18997,20112,41.5
 Fiesta,2017,9997,17595,65.7
 Focus,2019,17890,6927,60.1
 Kuga,2015,11995,34032,52.3
 Focus,2019,20695,1561,64.2
 Kuga,2019,21500,1916,28.8
 Focus,2018,14700,5726,57.7
 Fiesta,2018,10000,4352,64.2
 Fiesta,2020,17500,10,48.7
 Ka+,2017,8000,29942,57.7
 Fiesta,2017,8600,32137,54.3
 Fiesta,2018,10700,20531,65.7
 Fiesta,2018,12400,4864,60.1
 Fiesta,2018,10498,8050,55.4
 Focus,2015,7298,44149,60.1
 Kuga,2019,18498,9312,54.3
 Fiesta,2018,15998,19790,40.3
 Focus,2018,10998,21456,60.1
 Focus,2017,10698,41068,74.3
 Fiesta,2017,11698,9977,65.7
 C-MAX,2017,10998,24107,68.9
 Fiesta,2016,7498,35075,78.5
 EcoSport,2017,10998,8421,53.3
 Fiesta,2018,12000,9452,65.7
 EcoSport,2017,12000,10545,52.3
 Focus,2018,13250,14984,57.7
 Fiesta,2014,8750,35315,65.7
 Mondeo,2016,11400,43998,64.2
 EcoSport,2017,11000,22588,52.3
 Fiesta,2017,10500,22414,65.7
 Focus,2016,9200,43792,61.4
 Fiesta,2017,11750,15856,65.7
 Kuga,2017,14000,36363,64.2
 C-MAX,2013,6270,27841,61.4
 Kuga,2017,13970,14252,64.2
 Kuga,2017,16770,9992,54.3
 Focus,2013,5290,65607,58.9
 EcoSport,2017,8940,23544,52.3
 Focus,2016,8249,34887,60.1
 Focus,2017,9900,26345,61.4
 EcoSport,2017,9790,15818,53.3
 Focus,2017,8790,41093,74.3
 EcoSport,2018,16698,3271,48.7
 Fiesta,2013,4998,72101,54.3
 Mondeo,2014,7995,57025,44.1
 Focus,2018,12995,7804,57.7
 Focus,2015,7995,48000,74.3
 Fiesta,2013,5495,63980,76.4
 Focus,2015,6990,66992,74.3
 Mondeo,2015,10329,37114,48.7
 EcoSport,2018,13495,13221,53.3
 Focus,2017,10345,31913,74.3
 Fiesta,2014,7700,28652,65.7
 EcoSport,2017,10250,26892,52.3
 Focus,2018,12000,11285,60.1
 EcoSport,2017,10750,17815,52.3
 EcoSport,2018,14000,20500,54.3
 Fiesta,2017,9400,27768,64.2
 B-MAX,2014,7000,34732,44.1
 Fiesta,2019,16000,1702,55.4
 Focus,2017,10380,22945,61.4
 Fiesta,2017,8700,21218,54.3
 Kuga,2016,14250,22015,60.1
 Fiesta,2015,6998,19505,65.7
 Fiesta,2017,9898,28741,62.8
 C-MAX,2017,11298,18492,68.9
 Focus,2019,14698,17640,58.9
 Kuga,2017,16998,7293,38.2
 EcoSport,2017,9998,25050,53.3
 C-MAX,2017,11998,20646,68.9
 C-MAX,2017,10698,31743,68.9
 Focus,2018,13500,24417,57.7
 Ka+,2018,8800,13220,57.7
 Ka+,2018,8750,8355,57.7
 Fiesta,2015,7895,36003,47.9
 Fiesta,2015,10795,21529,47.9
 Galaxy,2017,17995,27769,56.5
 Fiesta,2018,11200,12064,65.7
 Kuga,2018,16601,22508,54.3
 Ka+,2018,8990,8411,54.3
 Fiesta,2016,8990,14088,65.7
 Fiesta,2017,10990,10185,65.7
 C-MAX,2016,9990,37249,68.9
 EcoSport,2018,14490,10426,54.3
 S-MAX,2017,19490,21021,51.4
 Fiesta,2018,10990,30304,56.5
 Kuga,2016,14990,45472,54.3
 Kuga,2019,18990,5003,39.2
 Focus,2014,7676,35201,56.5
 KA,2014,4560,35824,57.7
 Focus,2016,14237,25780,67.3
 Focus,2018,14280,8900,57.7
 B-MAX,2016,8180,25558,55.4
 Kuga,2017,16990,19016,54.3
 Fiesta,2014,7090,28877,65.7
 Focus,2013,5902,57890,67.3
 Fiesta,2016,9698,23484,62.8
 Fiesta,2017,11998,5863,57.7
 Fiesta,2018,14000,17406,65.7
 C-MAX,2017,11500,12951,68.9
 Kuga,2017,16500,23000,60.1
 EcoSport,2016,10250,29387,64.2
 Fiesta,2016,10000,5501,54.3
 Focus,2017,11000,10053,60.1
 Fiesta,2017,12000,12478,65.7
 C-MAX,2018,10298,26996,55.4
 Fiesta,2015,8698,21672,65.7
 Tourneo Connect,2017,15998,6051,56.6
 Fiesta,2017,8798,13761,54.3
 Kuga,2017,14498,18597,60.1
 S-MAX,2015,15698,13300,43.5
 Kuga,2019,17849,15281,38.2
 Focus,2018,12390,3345,61.4
 Fiesta,2017,10280,22878,65.7
 Kuga,2017,17420,25003,54.3
 Focus,2019,13990,15178,60.1
 Fiesta,2017,8991,14615,64.2
 B-MAX,2013,5572,55920,44.1
 Fiesta,2017,9498,13705,78.5
 C-MAX,2017,8998,46400,68.9
 Grand C-MAX,2016,10798,16541,58.9
 Focus,2016,9298,46377,74.3
 Fiesta,2017,11698,11760,62.8
 Fiesta,2016,10498,9906,62.8
 Tourneo Custom,2016,19498,30382,44.1
 Tourneo Custom,2016,16998,45668,44.8
 S-MAX,2017,18298,12232,52.3
 Kuga,2019,19498,11245,47.9
 Fiesta,2018,10298,10578,55.4
 Fiesta,2015,6210,45258,54.3
 Fiesta,2015,8290,31024,65.7
 B-MAX,2016,8100,6768,47.1
 Focus,2014,6780,44081,58.9
 C-MAX,2016,7480,51838,68.9
 Focus,2016,9499,35529,60.1
 Fiesta,2016,8750,33434,62.8
 Grand C-MAX,2017,11998,29396,64.2
 Fiesta,2018,10298,13148,55.4
 EcoSport,2017,9998,31788,44.8
 Grand C-MAX,2017,10998,48934,54.3
 C-MAX,2017,9998,23046,68.9
 C-MAX,2017,9998,25003,55.4
 Fiesta,2017,9998,21314,65.7
 Focus,2017,9500,21861,74.3
 Fiesta,2015,8360,9892,65.7
 KA,2014,4650,34000,57.7
 Focus,2013,6100,48659,58.9
 Fiesta,2015,6490,26822,54.3
 Focus,2013,5960,55253,67.3
 Fiesta,2019,17490,1220,40.3
 Focus,2017,12990,11233,74.3
 Focus,2019,15690,10000,74.3
 Kuga,2020,25490,1128,39.2
 Fiesta,2016,10490,21832,62.8
 Focus,2020,22990,185,54.3
 Kuga,2017,15495,22704,54.3
 Mondeo,2015,7999,82094,68.9
 Focus,2019,18999,2200,49.6
 Kuga,2019,21595,7980,39.2
 Fiesta,2018,12350,23800,58.9
 Focus,2014,6701,50000,76.4
 Fiesta,2017,8400,38524,65.7
 Fiesta,2013,6100,35183,54.3
 Fiesta,2016,10200,15143,65.7
 Focus,2015,8000,51194,74.3
 Fiesta,2016,8930,13492,65.7
 Fiesta,2017,10170,10485,65.7
 Fiesta,2014,4801,90000,54.3
 Focus,2015,7981,40000,60.1
 Fiesta,2017,9690,25644,65.7
 Kuga,2017,12498,29430,64.2
 Focus,2014,8698,23540,60.1
 EcoSport,2017,9498,15572,52.3
 Focus,2017,13298,9162,51.4
 Kuga,2015,9498,45309,60.1
 Fiesta,2016,10998,662,57.7
 C-MAX,2017,10498,15454,68.9
 Focus,2019,14598,13882,58.9
 Kuga,2018,18498,10557,39.2
 Fiesta,2017,11998,7210,65.7
 Fiesta,2019,12220,9526,56.5
 Fiesta,2018,11000,33763,56.5
 EcoSport,2019,14491,6453,53.3
 B-MAX,2016,5991,56818,68.9
 Fiesta,2017,8291,18934,54.3
 Fiesta,2014,6891,30595,65.7
 Kuga,2016,15991,6446,38.2
 EcoSport,2017,10490,20651,52.3
 EcoSport,2017,8991,15775,44.8
 Fiesta,2017,9210,18256,65.7
 Fiesta,2017,12991,9476,47.9
 Fiesta,2016,7991,11904,54.3
 Fiesta,2015,10159,42391,47.9
 B-MAX,2017,9840,21812,44.1
 B-MAX,2016,8137,22034,74.4
 Focus,2017,17750,19510,67.3
 Focus,2019,17520,3758,60.1
 Focus,2019,19230,2894,60.1
 Focus,2019,17390,3058,60.1
 Fiesta,2018,10991,25943,65.7
 Fiesta,2019,14287,10013,58.9
 Focus,2019,26030,3919,34.5
 Focus,2019,19300,2662,50.4
 Focus,2019,20390,6644,49.6
 Galaxy,2019,26430,9129,55.4
 Focus,2019,17200,6984,61.4
 Focus,2019,17800,4487,62.8
 S-MAX,2019,27480,6656,54.3
 Fiesta,2018,10530,13674,58.9
 Fiesta,2016,7790,18859,54.3
 Focus,2019,17410,2117,60.1
 Focus,2019,17520,4892,60.1
 Focus,2019,17390,2905,60.1
 Fiesta,2016,8760,21578,65.7
 Fiesta,2016,9230,20940,47.9
 Galaxy,2016,16387,25405,56.5
 Kuga,2017,15160,15368,38.2
 Focus,2018,15500,10286,58.9
 Fiesta,2019,17530,15,48.7
 Focus,2017,11200,11133,74.3
 Focus,2015,7871,37012,61.4
 Kuga,2017,15791,40984,54.3
 Kuga,2016,9950,67648,60.1
 Kuga,2017,13999,23915,64.2
 Fiesta,2017,10450,15443,65.7
 Ka+,2017,7991,2271,57.7
 Fiesta,2013,6080,58804,65.7
 Mondeo,2016,9970,54719,78.5
 Focus,2016,15291,36706,67.3
 B-MAX,2015,7620,42540,44.1
 Fiesta,2018,9291,7147,64.2
 EcoSport,2017,8791,24688,52.3
 Fiesta,2015,8222,25550,65.7
 Fiesta,2015,6590,42031,54.3
 Fiesta,2016,9470,16795,65.7
 Galaxy,2017,19840,28613,52.3
 Focus,2015,7600,46660,74.3
 Focus,2019,17300,5294,60.1
 Focus,2019,16730,4725,58.9
 Focus,2017,12410,4948,74.3
 Mondeo,2017,17080,27498,56.5
 B-MAX,2015,7870,21482,74.4
 Galaxy,2017,17990,28310,56.5
 Fiesta,2016,8880,38737,62.8
 Focus,2016,7500,70709,74.3
 Fiesta,2017,9130,29466,65.7
 Ka+,2017,6710,32726,57.7
 Puma,2020,19991,2475,50.4
 Ka+,2017,6800,24613,57.7
 EcoSport,2017,10361,20846,52.3
 Fiesta,2017,7750,23355,54.3
 Focus,2019,17450,4650,60.1
 Fiesta,2017,9450,25082,64.2
 Focus,2018,12950,21149,57.7
 Fiesta,2014,6450,30147,65.7
 Focus,2017,8950,35450,60.1
 EcoSport,2018,12450,8911,54.3
 Focus,2019,14450,8508,58.9
 Focus,2015,8151,65121,74.3
 Fiesta,2016,5991,70658,78.5
 KA,2014,4890,14512,57.7
 Kuga,2017,13491,35417,60.1
 Ka+,2018,7991,7768,57.7
 Fiesta,2018,10491,15946,65.7
 Fiesta,2017,9491,29743,65.7
 EcoSport,2017,9991,19031,52.3
 EcoSport,2017,10991,20962,53.3
 Fiesta,2018,10991,10169,65.7
 Fiesta,2017,8450,17294,65.7
 Kuga,2017,13750,26452,64.2
 Kuga,2017,14750,15093,64.2
 Fiesta,2018,9450,11625,65.7
 Focus,2014,7950,23691,60.1
 EcoSport,2016,8950,23444,64.2
 Fiesta,2019,14750,5775,58.9
 EcoSport,2019,15529,3646,51.4
 Fiesta,2018,9450,19432,64.2
 Fiesta,2018,11250,11410,65.7
 Fiesta,2018,9450,14600,64.2
 Ka+,2017,8450,10455,57.7
 Fiesta,2014,7950,23583,65.7
 EcoSport,2017,10450,13308,53.3
 Fiesta,2016,6950,29699,54.3
 Fiesta,2018,10250,20761,65.7
 Fiesta,2018,9750,15789,64.2
 Focus,2018,10999,12528,61.4
 Kuga,2018,14450,16026,64.2
 C-MAX,2019,16950,734,36.7
 Grand C-MAX,2017,10850,26967,54.3
 Focus,2017,12950,14842,57.7
 Kuga,2018,14450,15664,64.2
 Focus,2017,10250,24659,74.3
 Fiesta,2018,10950,10307,65.7
 Focus,2018,12999,12428,57.7
 Focus,2017,11253,9793,61.4
 Kuga,2017,14590,12444,64.2
 Fiesta,2016,8650,10581,65.7
 Fiesta,2016,7950,16674,54.3
 EcoSport,2017,8950,17134,44.8
 Focus,2018,12650,18442,57.7
 Focus,2017,11999,14662,60.1
 Fiesta,2018,10250,9731,64.2
 Fiesta,2018,10250,9001,65.7
 Fiesta,2016,8450,29303,65.7
 Fiesta,2017,7950,17437,54.3
 Fiesta,2018,11456,2837,65.7
 Fiesta,2017,9659,9705,64.2
 Kuga,2017,14450,13750,64.2
 Focus,2018,19450,12250,41.5
 Fiesta,2018,9850,6831,64.2
 Focus,2018,13650,8761,57.7
 Focus,2018,13250,13638,57.7
 Focus,2018,13450,17897,57.7
 Focus,2019,16950,9212,60.1
 Fiesta,2018,10638,13222,65.7
 Fiesta,2018,9407,18515,64.2
 Focus,2019,16450,6108,49.6
 Fiesta,2017,7999,19353,54.3
 Focus,2018,10750,18954,61.4
 Focus,2017,10950,15640,61.4
 Focus,2017,10950,14301,61.4
 Fiesta,2018,10708,8949,65.7
 Fiesta,2018,10450,21919,65.7
 Focus,2018,12950,15442,57.7
 Kuga,2019,16950,11048,54.3
 Fiesta,2014,6950,24796,65.7
 Fiesta,2018,10750,9976,64.2
 Kuga,2015,12950,18146,45.6
 Mondeo,2017,12950,30191,58.9
 Fiesta,2018,10950,12458,65.7
 Fiesta,2015,5750,39329,54.3
 Fiesta,2018,10750,8319,64.2
 Fiesta,2014,5890,40687,65.7
 Fiesta,2014,7170,45018,65.7
 Kuga,2017,14550,7843,38.2
 Fiesta,2019,13140,3087,48.7
 Fiesta,2019,13030,3254,48.7
 Focus,2019,17790,5920,60.1
 Kuga,2019,18000,12174,47.9
 Fiesta,2019,15910,5793,58.9
 Focus,2017,9620,25668,51.4
 Fiesta,2015,7791,25233,78.5
 Fiesta,2018,11750,6091,65.7
 Kuga,2016,11750,27544,60.1
 Fiesta,2018,11950,7761,58.9
 Focus,2018,13950,10467,57.7
 Fiesta,2018,10950,17090,65.7
 Focus,2018,11250,12302,61.4
 Focus,2019,15950,6283,60.1
 Kuga,2016,13250,42573,54.3
 Focus,2017,12247,9865,60.1
 Fiesta,2019,18450,3969,40.3
 Focus,2017,9999,20613,60.1
 Focus,2018,13617,7166,57.7
 Kuga,2018,15450,14943,54.3
 Kuga,2017,13461,25267,64.2
 Fiesta,2017,10750,18363,78.5
 Focus,2018,17450,9633,67.3
 Focus,2018,13450,19729,57.7
 Fiesta,2014,6999,25495,54.3
 Focus,2016,11450,16006,60.1
 Ka+,2018,8450,10432,57.7
 Fiesta,2017,9491,29414,65.7
 Fiesta,2017,7999,14748,54.3
 Fiesta,2018,9950,7282,64.2
 Focus,2019,15750,4637,60.1
 Fiesta,2018,9999,4997,64.2
 Fiesta,2018,9950,15155,64.2
 Fiesta,2017,9660,23448,65.7
 Focus,2019,15920,4798,49.6
 EcoSport,2018,14090,13399,54.3
 Focus,2018,19766,5071,41.5
 Kuga,2017,14266,16212,64.2
 Kuga,2018,16950,17027,54.3
 Kuga,2017,13950,24425,64.2
 Focus,2018,13157,12967,57.7
 Kuga,2018,17750,14888,60.1
 Fiesta,2017,8368,12133,65.7
 Focus,2017,10750,14436,60.1
 Fiesta,2018,10950,7100,65.7
 Fiesta,2018,11450,16498,65.7
 Kuga,2018,14450,14671,64.2
 Kuga,2019,22750,4903,42.2
 Fiesta,2019,13491,2957,58.9
 Fiesta,2018,10070,12180,65.7
 Focus,2019,15490,7885,74.3
 Kuga,2019,19590,13532,47.9
 Fiesta,2015,7390,17499,78.5
 Focus,2019,15763,11773,74.3
 Fiesta,2016,8221,27695,65.7
 EcoSport,2019,15740,4933,51.4
 EcoSport,2016,8430,37775,64.2
 Kuga,2018,13500,23393,54.3
 Tourneo Custom,2019,18995,25587,32.5
 Fiesta,2013,7353,30015,47.9
 Focus,2018,11999,30699,50.4
 Focus,2018,15498,27654,80.7
 Focus,2018,11698,19359,61.4
 Kuga,2018,17498,14337,38.2
 Fiesta,2016,7495,20970,54.3
 Fiesta,2018,10690,22988,56.5
 Fiesta,2016,8650,30104,65.7
 Kuga,2018,16950,24943,54.3
 B-MAX,2016,8990,23653,70.6
 Fiesta,2017,9998,40176,88.3
 EcoSport,2017,10298,8935,44.8
 Fiesta,2017,8498,5215,54.3
